"sensor_id","dist_res_m","dist_ter_m","dist_sec_m","dist_pri_m","residential","grass","retail","commercial","industrial","brownfield","religious","construction","meadow","forest","farmland","recreation_ground","plant_nursery","railway","cemetery","farmyard","military","village_green","others"
"31307","28681.466593500576","28685.95372365319","28655.930136164818","28735.55315989695","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"31317","28574.852365835148","28559.7837229844","28561.00858949971","28640.265555841594","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"31399","126.99613576334502","1.1814554534318729","50.63436405269526","115.27942174923857","0.0001","0.0080","0.0004","0.0068","0.0350","0.0017","0.5242","0.0246","0","0","0","0","0","0","0","0","0","0","0"
"31533","27.577251911491206","82.97656437824963","145.7239365173293","546.8380153963764","0.0005","0.0148","0.0043","0.0040","0.0042","0.0017","0.0018","0.0307","0","0","0","0","0","0","0","0","0","0","0"
"31541","26.131794532710998","164.00551260620432","1126.1465258433514","8.41664516009385","0.0882","0.0179","0.0009","0.0019","0.0004","0.0018","0.0002","0.2358","0","0","0","0","0","0","0","0","0","0","0"
"31869","83.98821460096264","499.4409378990435","1322.2486627732944","118.2497245922935","0.0200","0.0031","0.0448","0.0013","0.0119","0.0008","0.4960","0.0477","0","0","0","0","0","0","0","0","0","0","0"
"31889","79.80913275421646","1146.3939041743513","5358.516821060636","123.15953981644113","0.0023","0.0011","0.0767","0.0906","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"32135","15.958805743442788","169.23198920420143","604.2123965309266","470.1599053879241","0.0056","0.0011","0.0006","0.0822","0.0024","0.0079","0.1829","0.0469","0","0","0","0","0","0","0","0","0","0","0"
"32231","0.12628658518740135","104.91916090659254","337.7232221512946","219.49500106928343","0.0011","0.0035","0.5947","0.0387","0.0375","0.0015","0.0004","0.1750","0","0","0","0","0","0","0","0","0","0","0"
"32339","22.997797253311386","487.3308208608977","311.1805190017282","1415.9276112703312","0.0592","0.0033","0.0009","0.0113","0.0002","0.1174","0.0024","0","0","0","0","0","0","0","0","0","0","0","0"
"32537","26.67368414834401","795.0889036238294","501.5467058754024","38.137698659344984","0.0008","0.0210","0.0018","0.0107","0.0144","0.0005","0.0011","0.0187","0.5143","0.0309","0","0","0","0","0","0","0","0","0"
"32807","28.668500902578792","128.81926673921853","174.5659196443625","262.68462172369016","0.0225","0.0007","0.0940","0.0049","0.0359","0.0001","0.0102","0.0576","0","0","0","0","0","0","0","0","0","0","0"
"32853","2.137312901392047","109.88598302864166","474.0615429696753","558.6171991858002","0.0001","0.0028","0.0006","0.0101","0.0003","0.0003","0.0007","0.2047","0.0484","0","0","0","0","0","0","0","0","0","0"
"32857","28.668500902578792","128.81926673921853","174.5659196443625","262.68462172369016","0.0225","0.0007","0.0940","0.0049","0.0359","0.0001","0.0102","0.0576","0","0","0","0","0","0","0","0","0","0","0"
"32891","28.668500902578792","128.81926673921853","174.5659196443625","262.68462172369016","0.0225","0.0007","0.0940","0.0049","0.0359","0.0001","0.0102","0.0576","0","0","0","0","0","0","0","0","0","0","0"
"32925","2.137312901392047","109.88598302864166","474.0615429696753","558.6171991858002","0.0001","0.0028","0.0006","0.0101","0.0003","0.0003","0.0007","0.2047","0.0484","0","0","0","0","0","0","0","0","0","0"
"32961","17.839162292865275","11.657993454725393","385.42074040916464","958.7149050141679","0.0234","0.0038","0.0382","0.0001","0.5501","0.0359","0","0","0","0","0","0","0","0","0","0","0","0","0"
"32967","40129.06614575356","39879.88355729439","40102.33454248163","39287.910454561475","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"32969","11.878153276814427","1684.5193594158336","113.39352185976169","1257.598700771617","0.0074","0.0009","0.0009","0.0012","0.0014","0.0454","0.0028","0","0","0","0","0","0","0","0","0","0","0","0"
"33005","2.927380497728903","188.87052182130674","680.7900151542908","70.75352507630859","0.0008","0.0093","0.0102","0.0002","0.0004","0.0051","0.0063","0.0005","0.0373","0.0011","0.0042","0.1947","0.0189","0","0","0","0","0","0"
"33181","67.43594617224883","67.26759259361793","451.92396849574004","1147.750310013109","0.0012","0.0030","0.0099","0.0044","0.0235","0.0012","0.0106","0.0023","0.5223","0.0183","0","0","0","0","0","0","0","0","0"
"33223","27471.825099644015","27309.967431494017","27381.505543385014","26478.87886687968","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"33235","1.888991069122498","0.9484644527367879","373.43931450602116","837.3790942933404","0.0522","0.0034","0.0001","0.6208","0.0488","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"33247","27416.134937617142","27268.957790453514","27315.15587529026","26399.150657227496","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"33299","27128.771529735524","26957.339248097785","27045.507762939982","26152.187933788806","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"33621","58.17619430837591","11.282983605027503","591.6624558661297","464.57447974424235","0.0054","0.0021","0.0004","0.0002","0.5718","0.0627","0.0012","0","0","0","0","0","0","0","0","0","0","0","0"
"33855","24.799483228264503","248.80450607718993","552.1944358002104","374.6194609344487","0.0020","0.0021","0.0009","0.0000","0.5399","0.0528","0.0012","0","0","0","0","0","0","0","0","0","0","0","0"
"34115","9.103330748713617","1739.3729954241117","2631.125087949579","840.6511915666143","0.0016","0.0002","0.0003","0.0008","0.7327","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"34119","8342.041912854094","8498.039410111527","8445.567847714188","7420.922238889916","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"34177","18233.91294076883","18580.46873644251","18336.14133363751","17437.499228199173","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"34221","268.00453694492603","667.8121253418273","46.73370738047498","256.73454580007365","0.0017","0.0092","0.0001","0.0076","0.0117","0.0031","0.0038","0.0012","0.3345","0.0208","0","0","0","0","0","0","0","0","0"
"34285","83.0677455738969","118.14789307445338","652.7671214092179","200.62937022960276","0.0002","0.0138","0.0003","0.0007","0.0001","0.0020","0.0006","0.2231","0.0399","0","0","0","0","0","0","0","0","0","0"
"34421","15.722526804883884","64.2292612717811","2204.081334363173","458.49479143967955","0.0021","0.0077","0.0012","0.2364","0.0124","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"34461","104.90755262207436","490.41045507143747","526.2267594240029","427.9653096031694","0.1185","0.0193","0.0023","0.0320","0.6241","0.0317","0","0","0","0","0","0","0","0","0","0","0","0","0"
"34469","75.48813422123227","59.001812289457966","20.947495860276778","108.61283297436397","0.0012","0.4087","0.0084","0.0002","0.0044","0.0052","0.0005","0.0029","0.0313","0.0388","0","0","0","0","0","0","0","0","0"
"34481","66.42906580023146","13.56100660100682","866.2029419392463","418.06674626214476","0.0375","0.0108","0.0059","0.0013","0.0001","0.0034","0.3472","0.0123","0","0","0","0","0","0","0","0","0","0","0"
"34487","1.3914592833138724","1816.3153489841127","425.9064210439903","1448.6144356138598","0.0007","0.0018","0.0703","0.0001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"34489","1704.6462347607844","1895.637014618797","1895.637014618797","5622.125481331533","0.0143","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"34495","1.947644713009259","51.62188396994407","185.49387609187286","219.0918519824407","0.0000","0.1035","0.0322","0.0020","0.0011","0.0132","0.0272","0.0007","0.5989","0.0692","0.0001","0","0","0","0","0","0","0","0"
"34517","207.28872388003853","1366.1999877796788","55.067777246585955","2458.178283739956","0.0004","0.0125","0.0563","0.1613","0.0009","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"34519","15.041047385598588","92.47370315854077","611.837520237767","1240.767488851352","0.0005","0.0039","0.0002","0.0372","0.0009","0.0010","0.6186","0.0201","0","0","0","0","0","0","0","0","0","0","0"
"34653","33.54722035752966","92.66337053964855","549.8772220668806","537.5662978098235","0.0006","0.0611","0.0002","0.0037","0.0000","0.0001","0.0009","0.0048","0.5616","0.0390","0","0","0","0","0","0","0","0","0"
"34715","27342.735313922654","27945.982920401777","27406.208072001853","27776.640932777824","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"34873","2.826562159048614","497.9220014359471","1297.4018579647209","1929.5606405891103","0.0031","0.0002","0.0000","0.0047","0.0015","0.0006","0.1477","0.0026","0","0","0","0","0","0","0","0","0","0","0"
"34877","25.434987226312913","198.78058647275415","1010.3748858563604","2321.875200501541","0.0028","0.0002","0.0000","0.0025","0.2762","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"35005","1.7695369865425943","92.22963637016524","821.4248333151938","815.205875947044","0.0021","0.0007","0.0073","0.4861","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"35017","90.6144274839539","475.9660264044673","235.50965812418576","570.9817809463758","0.0008","0.0030","0.0231","0.0062","0.0283","0.0005","0.0385","0.0011","0.0071","0.3096","0.0213","0","0","0","0","0","0","0","0"
"35027","3.348290032061653","281.44131068671066","174.6675692125725","338.9778526812623","0.0006","0.0962","0.0121","0.0163","0.0003","0.0001","0.0124","0.5520","0.0341","0","0","0","0","0","0","0","0","0","0"
"35115","38548.91922747063","38289.32605654605","38530.486623020144","37729.735051196236","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"35235","106.10903507867461","295.9849003477258","500.4913027297162","693.5093828346008","0.0135","0.0245","0.0022","0.3472","0.0328","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"36115","37.163370318918545","180.18341330863623","159.67530450158495","77.62813276290846","0.0008","0.1155","0.0002","0.0014","0.0078","0.0001","0.0049","0.0009","0.0049","0.4833","0.0464","0","0","0","0","0","0","0","0"
"36143","65.06351730646679","233.7243397603582","141.7543759694865","1810.3563929854","0.0352","0.0074","0.0083","0.0123","0.0034","0.0016","0.0012","0.0012","0.3883","0.0162","0","0","0","0","0","0","0","0","0"
"36359","27.26073247835715","344.0665332370247","55.771358410331715","1858.1009559114761","0.0001","0.0062","0.0084","0.0078","0.0044","0.0008","0.0022","0.4405","0.0218","0","0","0","0","0","0","0","0","0","0"
"36537","22.306871101774284","306.52458995003076","383.592718835613","282.5094530160167","0.0005","0.1871","0.0031","0.0031","0.0075","0.0001","0.0001","0.0056","0.0063","0.4873","0.0424","0","0","0","0","0","0","0","0"
"36575","34.159232332147646","212.40173231211276","184.13742024684487","835.2002296692444","0.0000","0.0529","0.0001","0.5099","0.0359","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"36587","11.486164022103967","269.76156508182027","417.03927845377933","1034.5963459093734","0.0028","0.0004","0.0035","0.0209","0.0002","0.4058","0.0374","0","0","0","0","0","0","0","0","0","0","0","0"
"36717","91.70667179444241","258.5055928181653","558.6900779761419","113.06585491634296","0.0009","0.0538","0.0032","0.0024","0.0266","0.0207","0.0021","0.0002","0.0002","0.3949","0.0281","0.0005","0","0","0","0","0","0","0"
"37043","31.80901114352986","461.3451270442329","514.3968573801651","378.28573104094426","0.0900","0.0020","0.0015","0.2615","0.0272","0.0001","0.0007","0.4363","0.0442","0","0","0","0","0","0","0","0","0","0"
"37129","136.22693175255714","189.2986926434595","130.1576069328292","740.2623171860706","0.0001","0.0030","0.0004","0.0022","0.0003","0.0015","0.2430","0.0047","0","0","0","0","0","0","0","0","0","0","0"
"37193","0.21041398204751463","205.89906107907714","231.85824067557016","708.6775180401119","0.0017","0.0008","0.0013","0.0077","0.4433","0.0116","0","0","0","0","0","0","0","0","0","0","0","0","0"
"37217","14.961912998537146","121.54255711708586","1051.3249057463283","1292.5512364498725","0.0002","0.0195","0.0005","0.0006","0.0179","0.0004","0.0049","0.0009","0.6225","0.0092","0","0","0","0","0","0","0","0","0"
"37271","14.608799919118022","258.09906636036885","497.12332693861373","877.7849778944246","0.0002","0.0001","0.0052","0.0003","0.0004","0.0056","0.0003","0.0030","0.3268","0.0334","0","0","0","0","0","0","0","0","0"
"37287","17089.52872427185","17341.830073873898","16933.114124848693","17016.322345458928","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"37355","11.028693550875794","88.82590167496025","196.07295956689433","2753.851404612351","0.0007","0.0130","0.0005","0.0007","0.0120","0.0023","0.0021","0.0029","0.3879","0.0048","0","0","0","0","0","0","0","0","0"
"37377","6948.0705619447735","7129.7208703321185","7364.945936083689","7129.7208703321185","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"37405","6246.088749089728","6417.335002833418","6767.650211165792","6417.335002833418","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"37529","24.784430708276126","287.5774743336292","799.445580440647","3795.241902069529","0.0001","0.0018","0.0031","0.0023","0.4209","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"37551","39.24442476598209","687.0712967849998","412.3567218398723","173.8076261427943","0.0706","0.0089","0.0048","0.0055","0.0266","0.0024","0.0674","0.0041","0.0006","0.1625","0.0022","0","0","0","0","0","0","0","0"
"37611","0.39019276157608385","297.01328976433666","407.9023734509041","94.47625180722349","0.0080","0.0120","0.0002","0.0000","0.0041","0.1291","0.0001","0.3824","0","0","0","0","0","0","0","0","0","0","0"
"37677","0.4857983238609393","261.65295181917475","776.0611249471041","1519.044549588078","0.0003","0.0140","0.0008","0.0006","0.0175","0.0004","0.0055","0.0002","0.6064","0.0156","0","0","0","0","0","0","0","0","0"
"37683","37231.46236574487","37089.05855271525","37125.2854553015","36201.07685215712","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"37685","21.49106261840538","302.68170813543657","769.2310514117087","951.8724822580953","0.0002","0.0029","0.0004","0.0002","0.0026","0.0044","0.0004","1.2066","0.0218","0","0","0","0","0","0","0","0","0","0"
"37885","1.0701261409305793","416.1034858708328","340.50178064745296","1489.309812128607","0.0004","0.0204","0.0021","0.0006","0.0008","0.0036","0.0047","0.0002","0.0031","0.6626","0.0269","0","0","0","0","0","0","0","0"
"38283","115.99630969452113","107.78316442946978","16.661328843533003","2253.4518834702653","0.0010","0.0115","0.0060","0.0074","0.3365","0.0034","0","0","0","0","0","0","0","0","0","0","0","0","0"
"38383","2.481219022301452","150.1930269865819","56.60862707950678","4348.819698717827","0.1243","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"38393","158.0675012953667","183.87432065843097","6109.127239209812","758.0663211122488","0.0006","0.0063","0.0138","0.0026","0.0776","0.0013","0","0","0","0","0","0","0","0","0","0","0","0","0"
"38399","41.61700259412664","63.91070925718288","373.4326691039425","344.65798699083285","0.0008","0.1192","0.0068","0.0024","0.0007","0.5907","0.0395","0","0","0","0","0","0","0","0","0","0","0","0"
"38437","0.2305056240163391","201.0089934799477","224.89950127355635","2306.644095684403","0.0002","0.0130","0.0005","0.0107","0.0022","0.0017","0.0021","0.4003","0.0035","0","0","0","0","0","0","0","0","0","0"
"38511","0.06666920646461498","420.15870324350226","6.0131697034021","993.2751348756692","0.0014","0.0201","0.0001","0.0005","0.1718","0.0010","0","0","0","0","0","0","0","0","0","0","0","0","0"
"38551","254.65154170217565","1469.746909079078","54.11787980086438","2378.459107857097","0.0004","0.0129","0.0575","0.1623","0.0009","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
